time_s,leader,state_full_1,state_full_2,state_full_3,state_full_4,error_full_1,error_full_2,error_full_3,error_full_4,error_power_1,error_power_2,error_power_3,error_power_4,error_linear_1,error_linear_2,error_linear_3,error_linear_4,error_none_1,error_none_2,error_none_3,error_none_4,hit_time_full_s
0.334,1.0782497951989036,1.0782497951989036,1.0782497951989036,1.0782497951989036,1.0782497951989036,0.0,0.0,0.0,0.0,0.17965541997170284,0.01930464750233885,-0.7291733155287614,-0.24577439101726842,0.00016381809273081812,-0.00011750330978422634,-0.0010226158702621093,-0.0006445959478005478,3.112705208425096,2.110898837981898,-6.888989761888751,-2.823596139012254,0.221
0.3345,1.0784516760326575,1.0784516760326575,1.0784516760326575,1.0784516760326575,1.0784516760326575,0.0,0.0,0.0,0.0,0.21328326009911608,0.02814957834917744,-0.8432754029806391,-0.28440927613604877,0.0001545712961913995,-0.00011386200800472384,-0.0009766411804602426,-0.0006164215888042363,3.112860453176991,2.1110518834133494,-6.890334160300367,-2.824896183557829,0.221
0.335,1.0786539230666068,1.0786539230666068,1.0786539230666068,1.0786539230666068,1.0786539230666068,0.0,0.0,0.0,0.0,0.24160605849461309,0.036162433336131394,-0.9374357773665382,-0.3163150305396684,0.00013147580655777533,-0.00010446718232903245,-0.000860651897858677,-0.0005452360758604056,3.1130156418785715,2.1112048743506158,-6.891678615038127,-2.826196378864108,0.221
0.3355,1.0788565367770269,1.0788565367770269,1.0788565367770269,1.0788565367770269,1.0788565367770269,0.0,0.0,0.0,0.0,0.2569384685474853,0.040718371467866166,-0.9878024254390394,-0.33336737405630423,0.0,0.0,0.0,0.0,3.113170774445821,2.1113578107099498,-6.893023126186007,-2.827496724801643,0.221
0.336,1.0790595176399211,1.0790595176399211,1.0790595176399211,1.0790595176399211,1.0790595176399211,0.0,0.0,0.0,0.0,0.25905242031349035,0.041355908652420025,-0.994989875959679,-0.3357507469042789,0.0,0.0,0.0,0.0,3.1133258507946846,2.111510692407564,-6.894367693828022,-2.8287972212414636,0.221
0.3365,1.0792628661310208,1.0792628661310208,1.0792628661310208,1.0792628661310208,1.0792628661310208,0.0,0.0,0.0,0.0,0.2226927419728169,0.03022969564284469,-0.8775958525047748,-0.29581005504955815,0.0,0.0,0.0,0.0,3.1134808708410686,2.111663519359633,-6.895712318048224,-2.830097868055076,0.221
0.337,1.0794665827257839,1.0794665827257839,1.0794665827257839,1.0794665827257839,1.0794665827257839,0.0,0.0,0.0,0.0,0.20411558858013357,0.024903686339281354,-0.8164359470223315,-0.2750215780327488,0.0,0.0,0.0,0.0,3.1136358345008417,2.111816291482293,-6.8970569989307045,-2.8313986651144627,0.221
0.3375,1.0796706678993941,1.0796706678993941,1.0796706678993941,1.0796706678993941,1.0796706678993941,0.0,0.0,0.0,0.0,0.2504557952418669,0.037649662690784305,-0.9717977418126207,-0.3276152876953943,0.0,0.0,0.0,0.0,3.113790741689835,2.1119690086916423,-6.898401736559593,-2.8326996122920804,0.221
0.338,1.0798751221267606,1.0798751221267606,1.0798751221267606,1.0798751221267606,1.0798751221267606,0.0,0.0,0.0,0.0,0.25695381744225426,0.03958076684318399,-0.9933432039151909,-0.33486890200994746,0.0,0.0,0.0,0.0,3.1139455923238426,2.112121670903741,-6.899746531019054,-2.834000709460861,0.221
0.3385,1.080079945882517,1.080079945882517,1.080079945882517,1.080079945882517,1.080079945882517,0.0,0.0,0.0,0.0,0.2614439221755705,0.040926832057666465,-1.0083011268560218,-0.33988538699634413,0.0,0.0,0.0,0.0,3.1141003863186216,2.1122742780346133,-6.901091382393291,-2.8353019564942077,0.221
0.339,1.0802851396410202,1.0802851396410202,1.0802851396410202,1.0802851396410202,1.0802851396410202,0.0,0.0,0.0,0.0,0.2802365882110294,0.04662191589275584,-1.0697128137668805,-0.3606628322993855,0.0,0.0,0.0,0.0,3.1142551235898934,2.112426830000245,-6.902436290766545,-2.8366033532659976,0.221
0.3395,1.0804907038763505,1.0804907038763505,1.0804907038763505,1.0804907038763505,1.0804907038763505,0.0,0.0,0.0,0.0,0.2807177313213714,0.04676483699532874,-1.0716490664359655,-0.361253324373986,0.0,0.0,0.0,0.0,3.1144098040533423,2.112579326716587,-6.903781256223089,-2.8379048996505776,0.221
0.34,1.08069663906231,1.08069663906231,1.08069663906231,1.08069663906231,1.08069663906231,0.0,0.0,0.0,0.0,0.27252167935604743,0.04420297564395635,-1.0456250877639615,-0.352353468367799,0.0,0.0,0.0,0.0,3.114564427624618,2.1127317680995525,-6.905126278847236,-2.839206595522765,0.221
0.3405,1.0809029456724224,1.0809029456724224,1.0809029456724224,1.0809029456724224,1.0809029456724224,0.0,0.0,0.0,0.0,0.3383751827759574,0.06449137454562126,-1.2590885998137682,-0.42470522859347964,0.0,0.0,0.0,0.0,3.1147189942193343,2.1128841540650205,-6.906471358723332,-2.8405084407578465,0.221
0.341,1.0811096241799316,1.0811096241799316,1.0811096241799316,1.0811096241799316,1.0811096241799316,0.0,0.0,0.0,0.0,0.37292801170466705,0.07593622642834089,-1.3686234337589307,-0.4618455650462896,0.0,0.0,0.0,0.0,3.1148735037530706,2.113036484528834,-6.907816495935759,-2.8418104352315763,0.221
0.3415,1.0813166750578016,1.0813166750578016,1.0813166750578016,1.0813166750578016,1.0813166750578016,0.0,0.0,0.0,0.0,0.3595361237793142,0.07134739199728485,-1.327403586946824,-0.44773518322574724,0.0,0.0,0.0,0.0,3.1150279561413714,2.1131887594068015,-6.909161690568932,-2.843112578820176,0.221
0.342,1.0815240987787154,1.0815240987787154,1.0815240987787154,1.0815240987787154,1.0815240987787154,0.0,0.0,0.0,0.0,0.3093936421552623,0.054393897133998614,-1.1707185549297985,-0.39439043309130156,0.0,0.0,0.0,0.0,3.1151823512997474,2.1133409786146964,-6.910506942707303,-2.8444148714003332,0.221
0.3425,1.081731895815074,1.081731895815074,1.081731895815074,1.081731895815074,1.081731895815074,0.0,0.0,0.0,0.0,0.29814738281442454,0.05079432594493383,-1.1351829788177679,-0.3822586144758791,0.0,0.0,0.0,0.0,3.1153366891436756,2.113493142068258,-6.911852252435356,-2.8457173128492013,0.221
0.343,1.081940066638996,1.081940066638996,1.081940066638996,1.081940066638996,1.081940066638996,0.0,0.0,0.0,0.0,0.3289172809662195,0.06048126904103149,-1.2345615210458598,-0.415879949873321,0.0,0.0,0.0,0.0,3.1154909695886,2.1136452496831923,-6.913197619837607,-2.847019903044397,0.221
0.3435,1.082148611722317,1.082148611722317,1.082148611722317,1.082148611722317,1.082148611722317,0.0,0.0,0.0,0.0,0.3488097214825258,0.06696226654161389,-1.2982757152384254,-0.43741617472960725,0.0,0.0,0.0,0.0,3.115645192549931,2.1137973013751714,-6.914543044998609,-2.848322641864,0.221
0.34400000000000003,1.082357531536588,1.082357531536588,1.082357531536588,1.082357531536588,1.082357531536588,0.0,0.0,0.0,0.0,0.32550329624468116,0.05919813612119015,-1.225225357972522,-0.41253417395199277,0.0,0.0,0.0,0.0,3.1157993579430467,2.113949297059835,-6.915888528002944,-2.8496255291865538,0.221
0.34450000000000003,1.082566826553076,1.082566826553076,1.082566826553076,1.082566826553076,1.082566826553076,0.0,0.0,0.0,0.0,0.2834443491537635,0.04553844744534565,-1.0917003105846805,-0.3671743070756876,0.0,0.0,0.0,0.0,3.1159534656832935,2.1141012366527887,-6.917234068935228,-2.850928564891061,0.221
0.34500000000000003,1.0827764972427611,1.0827764972427611,1.0827764972427611,1.0827764972427611,1.0827764972427611,0.0,0.0,0.0,0.0,0.2959942338234952,0.04938786285051454,-1.132844967820857,-0.38103428173489334,0.0,0.0,0.0,0.0,3.1161075156859854,2.1142531200696077,-6.918579667880108,-2.852231748856986,0.221
0.34550000000000003,1.0829865440763382,1.0829865440763382,1.0829865440763382,1.0829865440763382,1.0829865440763382,0.0,0.0,0.0,0.0,0.3432035142121054,0.06412927060817165,-1.2857553551181953,-0.4327374332091612,0.0,0.0,0.0,0.0,3.116261507866406,2.1144049472258346,-6.919925324922263,-2.8535350809642512,0.221
0.34600000000000003,1.0831969675242141,1.0831969675242141,1.0831969675242141,1.0831969675242141,1.0831969675242141,0.0,0.0,0.0,0.0,0.27605391625530745,0.04204337592585666,-1.0731375361029265,-0.3605748886484094,0.0,0.0,0.0,0.0,3.116415442139807,2.11455671803698,-6.921271040146404,-2.854838561093238,0.221
0.34650000000000003,1.0834077680565084,1.0834077680565084,1.0834077680565084,1.0834077680565084,1.0834077680565084,0.0,0.0,0.0,0.0,0.27897067944195214,0.04291276021567061,-1.0830675451566423,-0.3638653515499835,0.0,0.0,0.0,0.0,3.1165693184214094,2.114708432418524,-6.922616813637272,-2.856142189124785,0.221
0.34700000000000003,1.0836189461430517,1.0836189461430517,1.0836189461430517,1.0836189461430517,1.0836189461430517,0.0,0.0,0.0,0.0,0.28289637067815954,0.04409044898103066,-1.0962910551091558,-0.36826795242538235,0.0,0.0,0.0,0.0,3.1167231366264048,2.114860090285916,-6.923962645479636,-2.857445964940186,0.221
0.34750000000000003,1.0838305022533847,1.0838305022533847,1.0838305022533847,1.0838305022533847,1.0838305022533847,0.0,0.0,0.0,0.0,0.2781944667359889,0.042656033219347966,-1.081348176282068,-0.36314717970518173,0.0,0.0,0.0,0.0,3.1168768966699543,2.1150116915545745,-6.925308535758299,-2.8587498884211917,0.221
0.34800000000000003,1.0840424368567585,1.0840424368567585,1.0840424368567585,1.0840424368567585,1.0840424368567585,0.0,0.0,0.0,0.0,0.310991728951496,0.05253840590295479,-1.1890407533871241,-0.3994720663474032,0.0,0.0,0.0,0.0,3.11703059846719,2.1151632361398884,-6.926654484558091,-2.8600539594500054,0.221
0.34850000000000003,1.0842547504221327,1.0842547504221327,1.0842547504221327,1.0842547504221327,1.0842547504221327,0.0,0.0,0.0,0.0,0.315111117252219,0.05382600898205277,-1.2027948441838654,-0.4040457739794703,0.0,0.0,0.0,0.0,3.117184241933215,2.1153147239572174,-6.9280004919638705,-2.8613581779092843,0.221
0.34900000000000003,1.0844674434181751,1.0844674434181751,1.0844674434181751,1.0844674434181751,1.0844674434181751,0.0,0.0,0.0,0.0,0.38803670503862475,0.07685675494369995,-1.4383355796344939,-0.48362020887137613,0.0,0.0,0.0,0.0,3.117337826983104,2.115466154921892,-6.929346558060527,-2.862662543682138,0.221
0.34950000000000003,1.084680516313261,1.084680516313261,1.084680516313261,1.084680516313261,1.084680516313261,0.0,0.0,0.0,0.0,0.3455008772681174,0.06246289029601667,-1.3050799960794688,-0.43838605028939065,0.0,0.0,0.0,0.0,3.117491353531902,2.1156175289492127,-6.930692682932978,-2.8639670566521263,0.221
0.35000000000000003,1.084893969575472,1.084893969575472,1.084893969575472,1.084893969575472,1.084893969575472,0.0,0.0,0.0,0.0,0.31322799766917697,0.05199558259393657,-1.2024585244448505,-0.4035878364136149,0.0,0.0,0.0,0.0,3.1176448214946286,2.1157688459544532,-6.932038866666168,-2.8652717167032606,0.221
0.35050000000000003,1.085107803672596,1.085107803672596,1.085107803672596,1.085107803672596,1.085107803672596,0.0,0.0,0.0,0.0,0.33782658838174523,0.05966471678867409,-1.2825947247937801,-0.4305809149176088,0.0,0.0,0.0,0.0,3.1177982307862737,2.115920105852858,-6.933385109345068,-2.8665765237200005,0.221
