path_id,seed,hit_rho_0p00_s,j_at_hit_rho_0p00,hit_rho_0p25_s,j_at_hit_rho_0p25,hit_rho_0p50_s,j_at_hit_rho_0p50,hit_rho_0p75_s,j_at_hit_rho_0p75,hit_rho_1p00_s,j_at_hit_rho_1p00
826,734921,0.2765,40.70959958276016,0.279,42.95876143482867,0.309,45.276857991453596,0.311,48.31354809285674,0.3715,67.68289328699232
827,734921,0.465,1441.0715910750139,0.4575,1198.473164607373,0.447,925.1201856037188,0.41000000000000003,632.8658749068709,0.3635,236.82931630276042
828,734921,0.47800000000000004,562234.4599795259,0.48,755992.2914973604,0.4805,722233.7137420818,0.482,433897.0050366555,0.4815,31752.76481429187
829,734921,0.367,224.2550070849842,0.371,268.86485687286455,0.392,319.90166864951493,0.3955,370.83278054892924,0.406,345.5650389160734
830,734921,0.41600000000000004,28.16125955625679,0.4235,47.657761525081696,0.516,84.90710959991692,0.5315,156.54577030977472,0.7925,603.8489366057431
831,734921,0.23950000000000002,317.72238509827196,0.23850000000000002,330.22793646317996,0.228,328.5743833095978,0.2275,307.0807195706702,0.2235,215.12722748195213
832,734921,0.178,274.07708698884943,0.1775,201.80210529440362,0.1775,143.84331989295507,0.1775,95.6685262129571,0.1775,41.71485183492883
833,734921,0.35000000000000003,841.9942341026334,0.353,1097.38354811759,0.355,1361.1897440184773,0.369,1600.1616653870497,0.3715,1544.277144142089
834,734921,0.165,116.57418018298034,0.167,122.51116255320204,0.168,125.27489457565801,0.17350000000000002,124.83651457256741,0.306,116.70215081576815
835,734921,0.099,34.197727607486115,0.10200000000000001,37.951266187882744,0.10300000000000001,42.565550895471524,0.105,48.93193605135987,0.186,66.77373224800584
836,734921,0.14250000000000002,15.607968517695342,0.1335,12.561087107179885,0.132,10.474628171526213,0.122,8.984833039730166,0.101,7.972393217224394
837,734921,0.2985,5325.568348264526,0.297,4859.256420185105,0.2965,3828.70150783137,0.294,2402.4989189475277,0.28650000000000003,493.87068470864773
838,734921,0.5155,544.1558139940804,0.519,1331.2609351929534,0.5255,3397.2256477981614,0.5255,8256.05725635209,0.5155,14130.258347220888
839,734921,0.3285,123.31009527961845,0.28450000000000003,91.31936713312471,0.269,68.76903722653145,0.211,51.227105652716205,0.1515,30.812181370349368
840,734921,0.2935,52.12513726602432,0.292,46.35703617628673,0.28800000000000003,43.06642852380656,0.28700000000000003,41.29240001848075,0.23750000000000002,41.56796675351049
841,734921,0.291,36.70326825002973,0.2775,24.7265646748253,0.179,21.645511399074657,0.176,21.86604353083567,0.117,27.537906401571426
842,734921,0.2905,299.88638603649457,0.2905,593.1895170848835,0.2905,1151.082874965142,0.2905,2219.672748359213,0.279,5171.971071605947
843,734921,0.1315,88.02837992290466,0.1315,82.69775754122891,0.131,80.34459709423523,0.1305,80.13155557512033,0.1295,83.60097051222527
844,734921,0.3265,357.84681888829107,0.328,480.45972849733516,0.3325,649.792716472116,0.3365,859.361669687698,0.3365,1043.0729023415713
845,734921,0.1355,229.9998107446032,0.137,220.12064562271337,0.137,204.2402296433021,0.418,180.91145332254445,0.4185,130.0949416818294
846,734921,0.3845,13423.163806810868,0.371,14274.994300448277,0.3075,12590.129708833576,0.303,8424.608296860675,0.278,1644.5019687912518
847,734921,0.2475,3222.1110140713718,0.2445,2488.3101845116016,0.23800000000000002,1698.3828056382526,0.23600000000000002,972.4426134122531,0.229,248.97943569510088
848,734921,0.1565,25.70513588805615,0.155,30.23701107978382,0.15,35.80738873893231,0.15,43.5763990674481,0.15,66.73856184717138
849,734921,0.312,10.965366694808303,0.307,9.57678296506257,0.2915,8.689722974827504,0.14150000000000001,8.107536463069176,0.14100000000000001,7.896551303456647
850,734921,0.317,162.08200542981785,0.317,204.24782071053897,0.315,276.9251907995902,0.3145,431.9076298104592,0.2895,1154.5419985529168
851,734921,0.386,138.24283864041237,0.383,53.612928479225104,0.1805,28.40468874112769,0.148,18.208361886017784,0.1215,12.81899180449479
852,734921,0.3085,185.51904198406302,0.312,248.42863430415295,0.324,317.03303001046083,0.3425,390.69568924538794,0.3545,495.88638701195686
853,734921,0.429,55.93215241040983,0.3915,54.07697840638777,0.337,57.26739560886812,0.327,64.29657442511974,0.1785,84.69644165000962
854,734921,0.1015,18.57088665547437,0.094,19.867875896218834,0.094,21.754726814460508,0.0935,24.812374159379214,0.0935,36.10428891868821
855,734921,0.1645,33.08641203774181,0.1345,34.54057644906853,0.11,36.124414814287114,0.1095,37.89674181331072,0.0735,40.81386545060807
856,734921,0.2115,85.72128014691447,0.211,130.49982003012963,0.20500000000000002,205.34766572559587,0.1925,337.76569813021325,0.187,702.0466943750407
857,734921,0.127,45.53988098876291,0.1285,49.1289029817613,0.1305,52.98962887874594,0.17,57.38253019308963,0.2095,65.87866451357445
858,734921,0.35150000000000003,147713.3348166232,0.35150000000000003,138955.12260388705,0.352,98740.5013417878,0.35150000000000003,47075.580467652966,0.34400000000000003,3236.9793855580224
859,734921,0.202,97.51552777271823,0.1865,75.47415444775284,0.184,59.00149641064388,0.1485,45.8627959270426,0.1475,30.3127520945116
860,734921,0.6175,483.3849276036182,0.609,632.7778492533073,0.5045000000000001,792.4530430475265,0.406,937.4894210204799,0.396,906.8864897000497
861,734921,0.2885,35.72562583325812,0.3055,41.00275576531609,0.3345,52.136363199711674,0.342,82.72076989699356,0.34750000000000003,434.4950185767416
862,734921,0.34550000000000003,504.1610471892066,0.383,1382.1688795870882,0.388,3964.123519629798,0.4005,11880.011715185474,0.40700000000000003,46118.76921580083
863,734921,0.245,105.15824694857722,0.2445,95.48409985967963,0.2445,86.05313480461562,0.2445,76.1273019320474,0.2445,58.92389273623053
864,734921,0.149,34.697937846130266,0.126,33.36747976578665,0.12,32.61880549038091,0.115,32.469534214726096,0.101,34.50784038038943
865,734921,0.14350000000000002,75.669945842283,0.1445,102.55918467014604,0.151,141.68582701799954,0.17300000000000001,205.5759082283239,0.2245,421.203549568532
866,734921,0.3565,449.44409061613203,0.4385,737.0191749065488,0.523,1150.6160806151695,0.5275,1724.2149344666013,0.625,2333.572291157052
867,734921,0.2505,80.3558029702503,0.2205,60.186097690977626,0.193,46.16015166592141,0.1915,35.61327681142084,0.1845,24.842998398234304
868,734921,0.2665,70.7080372984973,0.263,50.819573191352816,0.257,38.64407580449977,0.251,29.266536245406204,0.1095,17.72800786488976
869,734921,0.2015,103.70804810000965,0.2025,73.04950947259887,0.2095,54.71956697160758,0.221,42.15742969716396,0.2425,27.751452506804487
870,734921,0.217,763.4729185008924,0.2285,657.4412846479895,0.3215,521.4348014851237,0.3525,364.75315576035746,0.368,135.28237129481374
871,734921,0.34850000000000003,91.0320537332665,0.384,130.46551638114266,0.4035,201.33402651475595,0.4485,355.1894717013013,0.47450000000000003,1292.782777888636
872,734921,0.198,174.49508936336363,0.184,203.38319783317834,0.1825,220.67795816108625,0.1815,223.26639235210249,0.16,193.52597532671774
873,734921,0.41300000000000003,16.61722547126566,0.404,12.890535126693228,0.399,10.525798636579173,0.3635,8.982232616238877,0.352,8.250364840269084
874,734921,0.114,41.60611038940861,0.113,34.41993265336915,0.1125,28.93273762207383,0.112,24.38817224495224,0.114,19.131864283780192
875,734921,0.1855,45.712142309858784,0.1975,48.433622954137455,0.201,53.68652547182012,0.20550000000000002,65.65061791524508,0.232,191.96379230628932
876,734921,0.28600000000000003,522.3941386927896,0.28500000000000003,552.7531445194033,0.28150000000000003,548.2587625957481,0.2745,502.007794461849,0.244,324.61143251659087
877,734921,0.3065,280.92073367984614,0.303,206.85744688987336,0.2995,136.28978084476978,0.2955,80.18606118390421,0.2685,33.44315908932042
878,734921,0.338,22240.164654112225,0.337,15765.872765159844,0.334,9740.67183463419,0.3325,5217.620278116882,0.31,1785.8865388215015
879,734921,0.215,41.84701531967253,0.2315,64.2286436377975,0.2545,106.59651346826854,0.255,201.0998519283863,0.27,743.9474475592045
880,734921,0.23600000000000002,297.2604597183773,0.23550000000000001,228.78287897414907,0.23550000000000001,166.93478242458704,0.234,109.91390056872443,0.234,41.04376623774122
881,734921,0.328,407.9592532697023,0.326,307.4958521502671,0.3095,261.6489213204981,0.2975,246.64128402233624,0.2635,261.0753681581645
882,734921,0.1895,24.07686132427332,0.192,27.75712184249414,0.194,32.37540104818582,0.1995,39.12838081600598,0.279,62.51908695371179
883,734921,0.1375,15.143141771529223,0.1375,15.46644748454712,0.1375,16.296423483339,0.153,17.956887292766844,0.155,25.007349732365892
884,734921,0.518,492.3702063749338,0.5185,215.64699565072496,0.395,104.82161304835782,0.395,53.5935562634486,0.3825,23.119833840569314
885,734921,0.2555,49.842504218474566,0.254,39.610499566643526,0.253,31.467543930944853,0.2315,24.43992239996865,0.2095,15.884725358646682
886,734921,0.219,146.6311090918284,0.3105,223.34477218586093,0.311,345.6914319941933,0.3415,565.2973166246308,0.359,1349.893185163364
887,734921,0.23950000000000002,111.5493929180104,0.23950000000000002,104.34340305539916,0.23950000000000002,109.07977871487454,0.2465,128.07786613693136,0.2655,218.43899120622336
888,734921,0.23950000000000002,356.3782877060185,0.2605,638.0943402796019,0.28650000000000003,1103.6909355589255,0.323,1947.7392473657624,0.5660000000000001,7166.6991391292595
889,734921,0.28250000000000003,55.05664661666623,0.28200000000000003,35.22237361062356,0.234,24.548724710110125,0.233,19.002086792371923,0.2245,17.93226492248576
890,734921,0.1095,28.177561320678198,0.1095,31.541530785419212,0.116,36.757087731702875,0.11950000000000001,46.19013297477642,0.1325,89.31917556805739
891,734921,0.20500000000000002,48.19940493417865,0.20500000000000002,50.71185569836786,0.20600000000000002,53.3176569261196,0.246,56.554909264904836,0.3125,67.36277730667413
892,734921,0.501,2088.0646756907786,0.4955,2823.842642967689,0.491,3641.069557497982,0.4665,4418.885128384799,0.377,3822.5611217648493
893,734921,0.3385,380.1077632908174,0.3395,709.0954829969544,0.34950000000000003,1199.4608891291462,0.3535,1768.7456345921007,0.3555,1727.0208587543684
894,734921,0.34950000000000003,172.57375768280554,0.3605,235.72486282847484,0.3665,334.1836923326952,0.4005,510.7285011527907,0.41600000000000004,1236.2159174420758
895,734921,0.37,156.11469145248662,0.37,103.60425873770262,0.37,71.37324052374623,0.3695,51.57116799959694,0.353,36.627374124660264
896,734921,0.35000000000000003,254.49838721186927,0.34950000000000003,233.31175435714093,0.34900000000000003,199.13921266199637,0.3165,154.90333641863265,0.27,86.99314067480903
897,734921,0.618,16229.564450238406,0.552,1146.6776065882639,0.483,203.13667946109624,0.3725,59.10111507716246,0.2545,36.319045908587405
898,734921,0.724,189.20131228914397,0.7015,128.15915304930928,0.6845,80.01880257753734,0.646,65.93282148067541,0.4525,93.18573825015112
899,734921,0.127,26.662804603893346,0.129,24.31219471921143,0.1295,22.646180309481068,0.14300000000000002,21.668824928576395,0.227,23.855520901824086
900,734921,0.122,8.372697543832079,0.122,7.364392771361086,0.1545,6.649021455625509,0.183,6.129364659180798,0.21,6.466903099031998
901,734921,0.20350000000000001,120.27609983946523,0.224,240.4017210375802,0.232,567.0527490642937,0.28650000000000003,1626.727197808877,0.308,10171.59351453651
902,734921,0.289,63.58456190041051,0.289,76.9276233439319,0.28250000000000003,97.67404586838153,0.28,133.53053948437895,0.265,262.9423978029789
903,734921,0.1965,84.00888897107663,0.2155,104.59588308992248,0.234,135.78707703433253,0.2595,193.11075319752683,0.291,511.9311111549308
904,734921,1.076,723793.5677809431,1.0765,1760369.0517685453,1.0105,1837959.1855683255,0.9885,671702.7629602579,0.85,18966.634352733316
905,734921,0.2695,1198.8481535825874,0.305,1465.749978637873,0.3135,1688.7767931814521,0.32,1829.688363475109,0.326,1760.730658247226
906,734921,0.457,390.4794124535969,0.4385,431.17258181991764,0.395,444.5328206424523,0.3055,416.6307808335781,0.27,296.64367301619126
907,734921,0.843,5053.857217890914,0.8755000000000001,8082.911908799942,0.8995,11061.352561181922,0.7335,11399.46245018779,0.5985,3163.80193764357
908,734921,0.1645,38.26689413287134,0.163,53.36388698586197,0.163,76.08678576947106,0.161,114.77916822987972,0.154,260.9720238384489
909,734921,0.2535,115.43366432003688,0.2535,101.97539017854919,0.2535,94.03119468692753,0.2535,88.5750438930938,0.2535,80.56084550618715
910,734921,0.3605,100.27393455238624,0.3835,145.88972541707054,0.385,218.32817943879763,0.386,362.12698829070564,0.3915,1659.3068408162817
911,734921,0.5125,1697.9206910753978,0.5115000000000001,632.828249718858,0.4035,300.8180650179202,0.28300000000000003,190.99579932555136,0.199,128.15090412841292
912,734921,0.5625,1144.2012154583672,0.5630000000000001,2357.77222474316,0.5630000000000001,4861.672543222108,0.559,9966.6357836402,0.513,22075.225753166684
913,734921,0.14250000000000002,411.2918149558591,0.14250000000000002,512.7057736271726,0.14250000000000002,623.1668043492868,0.14250000000000002,739.933198866278,0.14300000000000002,823.8696376314581
914,734921,0.215,115.95110257455508,0.254,174.7598740419698,0.3335,372.07589758944636,0.425,2129.646156504918,0.5465,311565.17192685243
915,734921,0.261,30.791842267965347,0.268,34.84195622876514,0.2945,44.52126018166282,0.296,66.7271547023695,0.3085,175.21289490661235
916,734921,0.1095,16.434585449454907,0.1845,19.425382792494283,0.251,24.86359782030358,0.258,37.388755706351965,0.3575,147.67461420606534
917,734921,0.1475,23.372098610106487,0.1485,22.053243013095344,0.153,21.377721620521037,0.191,21.429932189696938,0.23550000000000001,25.282028235987447
918,734921,0.23450000000000001,66.68762385872141,0.2195,73.4408891083947,0.215,82.65620886043068,0.215,96.72882928139668,0.213,138.95429692159593
919,734921,0.306,2017.6674261070823,0.3025,2202.220828566138,0.297,2109.8172130089124,0.293,1691.1094752855818,0.272,672.2724724416404
920,734921,0.241,131.4016844733891,0.2455,174.77842076316367,0.25,232.30181401111284,0.262,301.95915550113756,0.28750000000000003,338.5214873189887
921,734921,0.149,57.597927954981145,0.147,56.310982140162736,0.147,55.22281508457017,0.149,54.4202465219526,0.1515,56.38336321695778
922,734921,0.295,106.16983357673844,0.297,153.13677817646936,0.337,234.33339539671928,0.34400000000000003,393.95852571676636,0.397,1011.9503020326124
923,734921,0.5205,273.2501641641617,0.5565,510.08089137757395,0.557,1391.0227307714376,0.557,4184.413686087855,0.532,13407.871336238028
924,734921,0.11950000000000001,28.29475429052191,0.11950000000000001,33.48660287922502,0.11850000000000001,41.25308137736015,0.11850000000000001,54.89775022458489,0.121,114.59907744200477
925,734921,0.4665,1677.5887469210106,0.297,2061.3097596983685,0.2565,2438.2506383715013,0.23,2734.341998042732,0.2125,2256.75096007521
926,734921,0.486,15885.934096737757,0.488,45363.60354994956,0.488,123663.53674229933,0.4485,262209.24621591065,0.4195,125928.66013658742
927,734921,0.22,689.1742274845847,0.22,609.6673151108631,0.219,504.69838376861674,0.219,378.09673160561863,0.219,171.91042811959355
928,734921,0.2735,43.302267468190955,0.253,41.33347186161002,0.2465,41.2102794734015,0.2425,42.80780520680228,0.234,51.26713132427487
929,734921,0.468,2330.429112270903,0.481,8968.090936768725,0.561,32224.499544535836,0.5670000000000001,97899.26309603374,0.5645,172977.1370442832
930,734921,0.1975,25.24289731014763,0.1975,24.945298981546284,0.197,25.357039899979753,0.195,26.562905580477846,0.1845,31.271290221587645
931,734921,0.31,105.70805997078162,0.303,81.85679524708442,0.3,65.87340334983932,0.2695,55.426341689153695,0.232,49.485709578914935
932,734921,0.2015,108.94189229400413,0.2655,124.24050851403304,0.281,142.66742871307935,0.2925,176.89585173715707,0.34900000000000003,408.86846305562426
933,734921,0.2555,106.69041153894165,0.259,138.3919853326149,0.2625,199.259476195831,0.3195,336.9777232969689,0.7245,1157.270358472444
934,734921,0.129,53.80907336336291,0.129,48.51767568032778,0.126,43.555373006643876,0.126,38.26798282496998,0.188,28.955014881112678
935,734921,0.133,13.660832831242955,0.131,13.397074968872765,0.131,13.499697794759012,0.131,14.08732177331743,0.133,17.6749773622511
936,734921,0.2405,20.046470119478293,0.2445,14.157714129486303,0.2455,10.623121677796705,0.624,9.918283101053452,0.7335,19.057943664215887
937,734921,0.3745,49.033979857437856,0.3925,59.917864586396185,0.4015,87.95127358931468,0.404,163.8021775152278,0.398,698.1373888203756
938,734921,0.2305,186.76879528283422,0.2305,114.94037314670987,0.23,73.93190772288467,0.23,50.11857860967254,0.2115,31.582752483790827
939,734921,0.3935,490.51984112061206,0.394,486.5632653957626,0.3945,454.3534552222319,0.3945,392.3963148147889,0.3575,260.40005956111673
940,734921,0.249,228.4073297697461,0.293,244.69090876756886,0.3005,254.37048071645515,0.335,254.4622195652565,0.451,216.0471675236894
941,734921,0.2545,32.67139286561464,0.2545,19.966701935952074,0.2545,15.384344376994768,0.2545,13.809204721853078,0.2585,16.3559308915047
942,734921,0.164,14.261110559222987,0.1535,15.589010711478364,0.151,18.03733957142212,0.1475,23.004571657502154,0.1345,52.33506213253142
943,734921,0.156,22.967921977909707,0.156,23.93155422948345,0.1565,25.795459700459936,0.1645,29.537438278890622,0.1785,48.15434014217373
944,734921,0.088,28.01193551136823,0.088,26.649188231174033,0.10350000000000001,25.645319919569463,0.105,25.193070544424707,0.1955,29.06163443697375
945,734921,0.151,192.56211495252748,0.1505,144.25951788275503,0.1505,106.65645806494807,0.1505,75.86632196639287,0.1675,41.60026754834606
946,734921,0.3735,38.87414608696148,0.3625,26.207999531572295,0.3595,18.930615740843425,0.355,14.483012326562243,0.336,11.161792819671456
947,734921,0.32,34.966843925497415,0.35100000000000003,42.44966610586194,0.3725,70.19727960804187,0.634,312.9323681660958,0.7315,28347.244233541693
948,734921,0.308,110.34207277398234,0.3105,97.01966418774074,0.3105,88.97486241021494,0.3105,84.90558533091192,0.313,84.44218125511779
949,734921,0.1655,57.73175532363267,0.1655,44.56638142475737,0.1655,35.95369295576191,0.166,29.47123379195237,0.191,22.444403125818145
950,734921,0.2945,23.74551829974295,0.3145,24.57785488671618,0.321,26.159832309013073,0.334,28.869256035074184,0.3815,37.87756796057501
951,734921,0.34700000000000003,39.41799487705237,0.34550000000000003,37.084838071186915,0.34400000000000003,36.22501414098137,0.2565,36.50694491174631,0.2315,39.75300748287173
952,734921,0.87,1094.2968801547581,0.8635,964.1544758334622,0.837,722.2780750264657,0.7145,440.1435049955477,0.482,142.9996689202798
953,734921,0.318,124.4554508972997,0.3215,218.15856759503902,0.3215,403.22562476107777,0.323,796.1458383377988,0.329,2222.658615705925
954,734921,0.0915,24.210836289565542,0.0815,23.37227749708114,0.0815,22.728256308502335,0.0815,22.27867299011235,0.10200000000000001,22.641338075276746
955,734921,0.3795,19688.359830922785,0.3725,15363.49436815331,0.342,10167.031432690184,0.323,5230.228915655766,0.2485,782.6171127652842
956,734921,0.5845,49573.236595292154,0.591,72581.13251950975,0.6305000000000001,83055.01679789642,0.6345000000000001,71587.83544857222,0.5905,17510.635998049103
957,734921,0.1405,18.863206003355774,0.145,18.748738245727473,0.1455,20.058751513685802,0.2105,24.731222164246386,0.264,64.84930735670076
958,734921,0.455,312.536243450787,0.456,233.1163043354636,0.4565,172.36623958159458,0.4575,126.4923377659208,0.213,88.53814178136942
959,734921,0.1045,71.65286640350041,0.1045,72.68369225992146,0.1045,73.20430646635624,0.1045,72.93025624095253,0.126,69.4146467835304
960,734921,0.0815,34.14232524308102,0.0815,31.88627427173784,0.0815,30.252682338965062,0.0815,29.129143729862328,0.0845,29.303535469768054
961,734921,0.1215,19.329359558117474,0.121,15.306251728953777,0.1215,12.476494650378378,0.1325,10.286164168697544,0.1375,7.948446266761644
962,734921,0.20800000000000002,429.57624793472223,0.20350000000000001,797.8501870361579,0.202,1408.3700249879196,0.1965,2390.05944064057,0.1915,4096.814070532044
963,734921,0.302,71.36478738935924,0.303,69.3638186685456,0.3055,68.49868645511349,0.3195,73.12556061719097,0.28350000000000003,142.8797159488099
964,734921,0.1585,17.47926619219513,0.185,22.207499975727142,0.199,35.00634137668488,0.2405,91.89936230904223,0.5775,2035.4475119919646
965,734921,0.632,21674.23657907079,0.6205,20602.773368265873,0.583,13292.142629853413,0.5225,5226.417606942048,0.35050000000000003,608.7539678965219
966,734921,0.184,110.54975663078915,0.1895,115.52317277802538,0.195,128.07214439725138,0.224,151.09165647005256,0.242,195.0558990061261
967,734921,0.3825,29.331957393588528,0.3995,35.84139190716361,0.41150000000000003,60.18712470642956,0.41300000000000003,148.1827537234689,0.4245,913.3892486986998
968,734921,0.3,122.91535576952597,0.3175,133.05325470703696,0.3415,137.10543431653448,0.35150000000000003,135.51314031672152,0.367,146.16559472377264
969,734921,0.3255,12.426461248252622,0.337,13.791024415225804,0.34950000000000003,18.523253725906322,0.3785,43.374742821941666,0.451,1061.7448327814047
970,734921,0.28500000000000003,75.29075988011202,0.258,51.584023240627566,0.2555,38.17912347997493,0.2525,30.43847046775225,0.2435,26.643730189292636
971,734921,0.1945,104.86421393189258,0.225,211.86501643384617,0.229,451.7187312350956,0.334,1020.5177254204185,0.372,2835.3369445580647
972,734921,0.4,348.6458031087514,0.386,315.84707945547416,0.3765,280.40979312118503,0.2665,234.13053088479072,0.1795,133.9868016625054
973,734921,0.2305,80.41417016927741,0.297,138.23378446330696,0.297,243.40495495146044,0.297,448.4293492243812,0.2965,1257.1780167756694
974,734921,0.34600000000000003,264.87408690118605,0.34600000000000003,313.40075545175085,0.3435,358.6617021272085,0.3425,395.7990790781027,0.332,386.523832483076
975,734921,0.675,608.1328836359113,0.6725,553.3206417142414,0.6675,484.9967558155021,0.6075,405.3921317201828,0.528,293.1094562493898
976,734921,0.2235,31.876738357375682,0.193,21.925007760872653,0.193,16.232653776717175,0.1855,12.739877485658946,0.232,10.291989771976858
977,734921,0.3115,37.657146823634456,0.3115,29.732483897460714,0.3115,24.55420468497521,0.3115,21.13475964595545,0.308,19.207413367346042
978,734921,0.451,227.738827144257,0.453,218.12744911968167,0.453,172.97705990652514,0.451,136.48788410460358,0.4435,162.40602743796146
979,734921,0.1935,80.71065887038898,0.1935,70.06853960752727,0.1935,60.68512468105794,0.1935,52.37040349544012,0.1985,46.42047776688536
980,734921,0.463,61712.50093080839,0.47450000000000003,239109.90730131228,0.483,1307587.5841295095,0.5245,7537319.854050812,0.65,40914921.76870469
981,734921,0.3975,344.7758770406043,0.382,206.02098078811696,0.373,135.69242058367328,0.34550000000000003,99.38719767364752,0.28200000000000003,78.22227427868194
982,734921,0.155,16.019799035174724,0.164,19.492341058069286,0.2135,24.47029269426511,0.23500000000000001,33.0172708290726,0.2585,83.49632245817124
983,734921,0.5815,2249.2546068438173,0.581,3747.2675370749016,0.5765,4665.4876128932665,0.5655,4026.1501199210907,0.5155,1594.232537093197
984,734921,0.122,26.03564806540046,0.122,23.25587092538903,0.1215,21.32045961981576,0.1215,20.064131052329135,0.122,20.919543113124814
985,734921,0.20650000000000002,131.86866035754173,0.20550000000000002,142.86722606122362,0.197,145.0604966692263,0.1945,134.20278669952077,0.1895,89.71606520981973
986,734921,0.193,242.74089317855768,0.194,221.74320447518147,0.209,197.27664981104593,0.222,167.43320247462256,0.3775,109.83192384946473
987,734921,0.2195,93.8955164941763,0.2215,71.0807270293409,0.222,55.93883891984115,0.23800000000000002,45.1424952461981,0.23850000000000002,35.17299995267396
988,734921,0.4885,915.4972651661662,0.5105000000000001,1457.4478197962967,0.517,2178.081615098603,0.5395,3034.972023061437,0.771,3310.21094734861
989,734921,0.145,40.73266904353366,0.1445,37.18135818870239,0.14400000000000002,33.93291211572752,0.14400000000000002,30.750517185191715,0.1455,26.616437577828105
990,734921,0.153,42.9484830877453,0.14300000000000002,41.48878244013173,0.1405,40.29290935205213,0.1325,39.09378164375852,0.1285,36.64277281581963
991,734921,0.0965,24.46723846917526,0.0965,21.6008082024571,0.0965,19.938377527490825,0.0965,19.163729918196907,0.0995,20.333524252067182
992,734921,0.326,72.98820766079841,0.326,41.77706504243606,0.327,25.340537990667496,0.327,16.03494772356696,0.3835,9.453660815057537
993,734921,0.318,54.90278568468602,0.3415,84.16141122460719,0.3695,141.97137393067317,0.386,257.126884566529,0.40950000000000003,511.4406091404016
994,734921,0.1835,50.98188468412719,0.1845,58.24829034654205,0.1925,67.67272108737943,0.197,81.00427099293107,0.2085,117.46956162941372
995,734921,0.2445,341.1756065194177,0.2445,275.34048631616713,0.2445,229.62421945381038,0.2445,194.75167568717245,0.2525,146.33446914994914
996,734921,0.3745,6249.496796349582,0.377,4152.871827622907,0.377,2471.544707561658,0.376,1144.807372993994,0.3745,151.69284446625724
997,734921,0.0985,8.508445052185696,0.10350000000000001,8.6053442190218,0.1055,8.949016753105848,0.11900000000000001,9.68829907754014,0.14200000000000002,13.095737870605449
998,734921,0.23850000000000002,88.11023989550199,0.2505,113.72234004266868,0.2525,138.69241152070586,0.34800000000000003,156.2395547042955,0.367,139.47433076674835
999,734921,0.1975,71.58376659722904,0.20600000000000002,73.54999096221898,0.20600000000000002,76.25661635291709,0.219,81.3371111444135,0.301,117.665574329633
1000,734921,0.17300000000000001,40.454669843162314,0.17200000000000001,37.393892025617646,0.168,35.28686582885203,0.1375,33.85284398593336,0.136,32.767696084663875
1001,734921,0.23900000000000002,86.31921308775271,0.251,80.5172443902578,0.2535,75.0386026345742,0.2535,69.22672191897964,0.23900000000000002,58.760858537457196
1002,734921,0.20700000000000002,181.08962201409926,0.2245,208.71788602496613,0.227,267.9614507921271,0.2325,431.05968131845464,0.2675,1972.9783058943008
1003,734921,0.327,64.481199061635,0.3375,117.12671952859432,0.41600000000000004,304.5341597030741,0.4295,1159.508677091449,0.4905,16724.128174537815
1004,734921,0.927,364119.1034672204,0.978,5687143.014618289,0.9925,49301971.27181948,1.0005,223974628.35680455,0.984,176714788.44355938
1005,734921,0.342,94.19643766994518,0.357,65.5233735506981,0.419,45.82709794797858,0.4215,31.235010687461696,0.4395,16.15777440044908
1006,734921,0.20600000000000002,136.39044630036918,0.20600000000000002,151.89929127353108,0.20700000000000002,165.81438889890558,0.20800000000000002,177.16044656576656,0.21,176.27172428458704
1007,734921,0.223,138.21956377613293,0.2255,120.65324430165488,0.25,106.23609649353398,0.2505,97.65558926571592,0.278,109.70016354391984
1008,734921,0.2645,243.83746276846338,0.2625,239.80353530447923,0.2505,233.69393283008776,0.2505,226.80621524186063,0.245,213.6793399083514
1009,734921,0.40650000000000003,4102.915702923847,0.4055,2425.989190715822,0.398,1269.160950890538,0.364,539.2601855565557,0.28800000000000003,81.1081215072174
1010,734921,0.1775,41.73008239718525,0.17,32.762621170914066,0.17,27.1391479655021,0.17,22.934773287120777,0.1785,17.89618688284068
1011,734921,0.4205,25.03565636916425,0.3805,34.97326220033677,0.3795,50.732955944503175,0.34550000000000003,79.42809899880741,0.3425,210.868037499914
1012,734921,0.2255,60.286921896502854,0.2255,46.992449845103124,0.2255,38.56933699686827,0.226,33.062237492143396,0.2335,29.24835289645649
1013,734921,0.267,49.570262302697934,0.2695,59.18957591901292,0.324,74.00692222019534,0.3385,102.9584508635354,0.3575,324.0785436079828
1014,734921,0.242,186.9854081953631,0.2475,193.01279602772047,0.28250000000000003,201.50393702099717,0.28600000000000003,216.02813380616382,0.333,256.87415497513905
1015,734921,0.10250000000000001,52.09266189394331,0.11,52.08409108582886,0.1565,52.68036049699817,0.17,54.974535225578215,0.253,84.04931061155139
1016,734921,0.193,239.96949325757433,0.17400000000000002,226.48122438173021,0.171,208.75344465608023,0.159,183.9780072380324,0.157,123.65120503322888
1017,734921,0.1855,61.6367575355799,0.1855,58.34038338550294,0.1855,54.94990154009481,0.1855,51.11227242865243,0.1855,43.48092336851423
1018,734921,0.176,21.916992177400758,0.17550000000000002,22.136083710189997,0.17500000000000002,22.46019660565203,0.154,22.87113592136549,0.17550000000000002,23.77444494283537
1019,734921,0.1825,138.90790203998526,0.17450000000000002,97.53915665716767,0.17250000000000001,71.00755990944421,0.1635,52.02120640829468,0.1495,32.11577709827978
